"dose","p_eff_hat","p_eff_lcl","p_eff_ucl","r_eff_hat","r_eff_lcl","r_eff_ucl","q_eff_hat","q_eff_lcl","q_eff_ucl","p_eff_true","q_eff_true","r_eff_true","nR","eR","nI","eI","alpha_eff_true","scenario","replicate","method"
3,0.515983137075254,0.177420684602522,0.858568424398808,0.214118747599015,5.95244494084248e-13,0.808425030613419,0.629327613442217,0.298691870797914,0.921767077969456,0.3,0.33,0.0428571428571428,3,2,3,2,0.3,"sce3",25,"hierarchical_beta"
4,0.590172872821188,0.203271433011759,0.924413577518626,0.351258272764402,2.35823238267415e-09,0.978936622414711,0.766748755277585,0.46210823686764,0.99390386213221,0.5,0.59,0.18,3,2,3,3,0.3,"sce3",25,"hierarchical_beta"
5,0.385702960531124,0.0861016104716068,0.727559769001579,0.236524435223656,6.69407200109111e-12,0.814695627227444,0.542962883234211,0.191268640428432,0.877363719282719,0.7,0.85,0.5,3,1,3,2,0.3,"sce3",25,"hierarchical_beta"
1,0.020560109564869,4.54746252191592e-09,0.160485982927274,0.0333002558836295,1.54783984429176e-28,0.345990750949008,0.0532376140957616,5.05629553536899e-07,0.362267365037679,0.05,0.05,0,6,0,0,0,0.3,"sce3",26,"fixed_beta"
2,0.0495007719350132,4.05568304528385e-05,0.252976682421674,0.0263893703905327,7.42435091217592e-10,0.175944029854827,0.0744216083998962,0.000334076792087379,0.319880516263501,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",26,"fixed_beta"
3,0.196710106538331,0.0239599200816396,0.519181708477345,0.0576771309693556,5.54475088457256e-08,0.348534889050438,0.243121075505642,0.0315393647425857,0.573558758690758,0.3,0.33,0.0428571428571428,3,1,3,0,0.3,"sce3",26,"fixed_beta"
4,0.228055613613226,0.00341375714511199,0.595699139913066,0.297639292867783,0.000417378287136704,0.78787827197883,0.473011183348894,0.157483213402694,0.848611885341711,0.5,0.59,0.18,3,0,3,2,0.3,"sce3",26,"fixed_beta"
5,0.851798262859152,0.54878164685836,0.995139867224899,0.260021751583404,0.000166463868606503,0.881976748060184,0.896337822770559,0.62053322087865,0.997476541186856,0.7,0.85,0.5,3,3,3,3,0.3,"sce3",26,"fixed_beta"
1,0.0500908565683733,1.59005569196015e-11,0.271795677619876,0.152319280516746,1.7739779584811e-53,0.810533519478546,0.196960098235511,2.66868875877073e-05,0.813383835160811,0.05,0.05,0,6,0,0,0,0.3,"sce3",26,"hierarchical_beta"
2,0.0523047127276123,3.9422527765031e-15,0.31063820200044,0.0673432274781696,6.16013819684061e-42,0.41057198444493,0.117494780643117,5.0124707648691e-05,0.474595928339793,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",26,"hierarchical_beta"
3,0.18036973643384,0.00938047144796576,0.513199385251892,0.0730182795313043,1.60702393336326e-29,0.41353949430735,0.241173325246905,0.0212814948580324,0.609009421663558,0.3,0.33,0.0428571428571428,3,1,3,0,0.3,"sce3",26,"hierarchical_beta"
4,0.161100749896382,2.53708408881888e-16,0.57729620596883,0.293585946320486,5.02515978216697e-14,0.844216401520294,0.427933711114681,0.0788033811236074,0.872168295957272,0.5,0.59,0.18,3,0,3,2,0.3,"sce3",26,"hierarchical_beta"
5,0.853770239578759,0.458371055725845,0.999917133558618,0.168818669994802,4.54544220271227e-41,0.858307629171838,0.883348418616889,0.532154249690221,0.999945775730494,0.7,0.85,0.5,3,3,3,3,0.3,"sce3",26,"hierarchical_beta"
1,0.0278179452994785,5.79881520650877e-09,0.172537316551165,0.0277437520869932,2.29683743559808e-31,0.323897470474791,0.054453658657378,6.35476601408477e-07,0.338620315888806,0.05,0.05,0,6,0,0,0,0.3,"sce3",27,"fixed_beta"
2,0.047680015054086,1.28061439831796e-05,0.260504259609772,0.0317822577033631,8.53566053176325e-10,0.260980411875437,0.0778685160666376,0.000158051698477974,0.365589064527947,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",27,"fixed_beta"
3,0.400087928649294,0.0771212358906953,0.789285706032159,0.180625842917161,2.23889464434565e-06,0.753716588235325,0.520142987007277,0.166996227131689,0.855824336111943,0.3,0.33,0.0428571428571428,3,1,3,2,0.3,"sce3",27,"fixed_beta"
4,0.45111915857848,0.127468486876048,0.78683504854981,0.110249562797345,6.20442736115525e-05,0.537617450194849,0.513455967690358,0.196067850623745,0.828188953094745,0.5,0.59,0.18,3,2,3,1,0.3,"sce3",27,"fixed_beta"
5,0.496410473436593,0.13053050236354,0.84827207537795,0.439138937946219,0.000971796528889942,0.938702560020141,0.739517664118515,0.394217036995855,0.968021417285971,0.7,0.85,0.5,3,1,3,3,0.3,"sce3",27,"fixed_beta"
1,0.0867198329376655,1.02303108152089e-06,0.328897081424218,0.251398070516753,2.71310936674668e-18,0.892372360754981,0.31683979220668,0.00253430383877321,0.912727058106522,0.05,0.05,0,6,0,0,0,0.3,"sce3",27,"hierarchical_beta"
2,0.0930047267451331,4.0442558424346e-06,0.349360509731744,0.126803210465319,7.57391354988348e-14,0.544804454727816,0.209481005747202,0.00437603980876401,0.615863395889982,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",27,"hierarchical_beta"
3,0.329265753175885,0.0529558223593602,0.691536079858729,0.271428155351655,5.29108580790499e-12,0.823319287357502,0.528144868275918,0.176632511981611,0.876755807966259,0.3,0.33,0.0428571428571428,3,1,3,2,0.3,"sce3",27,"hierarchical_beta"
4,0.398550951549241,0.119365385815841,0.75393786951252,0.178089217372352,1.48506522593205e-24,0.679906428372584,0.512699274705261,0.172172917059418,0.846959905450017,0.5,0.59,0.18,3,2,3,1,0.3,"sce3",27,"hierarchical_beta"
5,0.406163641461666,0.0631441307859178,0.810367638371411,0.391522535060364,1.26111963256378e-14,0.984425211759109,0.664738960959955,0.294603298772866,0.99012759214086,0.7,0.85,0.5,3,1,3,3,0.3,"sce3",27,"hierarchical_beta"
1,0.0326412887531648,2.19797799341555e-09,0.244830773545011,0.0319583917897696,5.0530078088416e-23,0.332619118154609,0.0638634671561314,1.00043801581327e-07,0.407093460554335,0.05,0.05,0,6,0,0,0,0.3,"sce3",28,"fixed_beta"
2,0.0488018721488324,8.53775418792201e-06,0.244581394611296,0.02507796065391,2.31513420308424e-10,0.206215546390171,0.0726305949109028,0.000123985265769128,0.361908443725926,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",28,"fixed_beta"
3,0.212160064512568,0.00475529505461824,0.59795349872275,0.277096415831009,2.36405018582783e-06,0.810137359649396,0.449089389021013,0.128480432044817,0.863670191161773,0.3,0.33,0.0428571428571428,3,0,3,2,0.3,"sce3",28,"fixed_beta"
4,0.418414337001092,0.0895274463017511,0.801387269012189,0.223106920908567,5.75417612485021e-05,0.743001176327097,0.562896968646658,0.210749341681171,0.860198327159883,0.5,0.59,0.18,3,1,3,2,0.3,"sce3",28,"fixed_beta"
5,0.859332684580568,0.536274299286857,0.995344575639266,0.260322406626025,0.000631513005937236,0.849596670721053,0.897590365815406,0.594019958721746,0.996695202850988,0.7,0.85,0.5,3,3,3,3,0.3,"sce3",28,"fixed_beta"
1,0.0484391992172316,3.62048229421851e-32,0.235339722707671,0.240712969114621,1.60129789489815e-19,0.891417250560637,0.276387490060732,0.000483263456120551,0.908532908608296,0.05,0.05,0,6,0,0,0,0.3,"sce3",28,"hierarchical_beta"
2,0.042409550250797,5.80375307838862e-17,0.234929816605002,0.139469407255717,5.54568568583444e-38,0.520016519469323,0.175474424722138,9.29793390833023e-05,0.566464595818866,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",28,"hierarchical_beta"
3,0.151426259882711,2.56276571596653e-15,0.551456596155809,0.336471190498035,1.02341090710364e-13,0.863820153723498,0.458944060494042,0.149544987613834,0.881060715357498,0.3,0.33,0.0428571428571428,3,0,3,2,0.3,"sce3",28,"hierarchical_beta"
4,0.388057568885077,0.044362575709943,0.778683781669569,0.256409078050306,2.72688721353056e-20,0.840237645792767,0.562357023798575,0.202696944088499,0.902975638154786,0.5,0.59,0.18,3,1,3,2,0.3,"sce3",28,"hierarchical_beta"
5,0.847518145223342,0.415940133685211,0.999984003050174,0.276029732451628,4.34404049917903e-12,0.945827905797285,0.899813926025854,0.603827650462519,0.999994996281268,0.7,0.85,0.5,3,3,3,3,0.3,"sce3",28,"hierarchical_beta"
1,0.0300553814411509,4.0186368669835e-10,0.176198480878664,0.0238613477990602,1.9735846169481e-27,0.275899538743298,0.0532251555903136,4.2741320928401e-09,0.367949644976747,0.05,0.05,0,6,0,0,0,0.3,"sce3",29,"fixed_beta"
2,0.294386007661,0.0621829413033305,0.622681402625254,0.0339296236280055,2.4158610741785e-10,0.294960084121399,0.318070572797784,0.0689910768676291,0.656674120289628,0.1,0.115,0.0166666666666667,3,2,3,0,0.3,"sce3",29,"fixed_beta"
3,0.303798799589963,0.0540017109550985,0.710631637777189,0.107291869933096,2.88443886827353e-07,0.542262325892231,0.384203379989373,0.101265967846792,0.752310270727628,0.3,0.33,0.0428571428571428,3,1,3,1,0.3,"sce3",29,"fixed_beta"
4,0.155228701954116,0.00216683878811252,0.451507510565821,0.185220132870289,5.10625267932532e-05,0.656641625597146,0.316043119632854,0.0547844918973343,0.712024824098236,0.5,0.59,0.18,3,0,3,1,0.3,"sce3",29,"fixed_beta"
5,0.504370689710579,0.117712480478062,0.856878189947855,0.391279158317903,0.00101339616426662,0.935935990467362,0.718127324474845,0.406652199810199,0.974482232588555,0.7,0.85,0.5,3,1,3,3,0.3,"sce3",29,"fixed_beta"
1,0.110740842694322,2.2021797696354e-07,0.387685767584233,0.190354015297573,2.05658834398832e-13,0.856649396209516,0.281607750676535,0.00302139049711155,0.866551915942477,0.05,0.05,0,6,0,0,0,0.3,"sce3",29,"hierarchical_beta"
2,0.291459749380096,0.0699876458181884,0.588412755651071,0.100904484521724,2.33063943630827e-13,0.556178711111099,0.363363040968592,0.107835060933555,0.696353912701494,0.1,0.115,0.0166666666666667,3,2,3,0,0.3,"sce3",29,"hierarchical_beta"
3,0.270907128958209,0.0537985332590857,0.556667658223524,0.13234774610304,8.60182590699364e-31,0.580292869007544,0.371612780849094,0.10720755661135,0.746428237974854,0.3,0.33,0.0428571428571428,3,1,3,1,0.3,"sce3",29,"hierarchical_beta"
4,0.16575421852654,2.41776675406539e-05,0.426793002499913,0.173383202366781,2.34302746434136e-12,0.605771706580293,0.315694905791613,0.0454756052355213,0.713741351257413,0.5,0.59,0.18,3,0,3,1,0.3,"sce3",29,"hierarchical_beta"
5,0.378083200759844,0.0795507801974089,0.791478393724292,0.367006517169991,8.28495987751815e-12,0.991505627759511,0.630569279112974,0.278426162574856,0.993085011652046,0.7,0.85,0.5,3,1,3,3,0.3,"sce3",29,"hierarchical_beta"
1,0.0216173599667376,2.57467784810782e-09,0.174032910984063,0.02908805777788,1.20037078817824e-27,0.367091530855612,0.0500632571934413,1.43750375018148e-07,0.368680499754758,0.05,0.05,0,6,0,0,0,0.3,"sce3",30,"fixed_beta"
2,0.0449267953848096,1.80697379142556e-05,0.219402550113098,0.0239681606703774,1.59289990643491e-11,0.198056145422073,0.0678723942229184,0.000264408341611685,0.292213459956975,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",30,"fixed_beta"
3,0.138171271345543,0.00153462013256641,0.446357994835425,0.157628332938944,8.95022493091163e-06,0.573546679603359,0.278004759250107,0.0421470048009758,0.68129104605156,0.3,0.33,0.0428571428571428,3,0,3,1,0.3,"sce3",30,"fixed_beta"
4,0.234838744700873,0.00359491924331658,0.623082373778115,0.294867322152348,0.000120635245433527,0.793181177054212,0.477246328529671,0.127372817567691,0.858453618896979,0.5,0.59,0.18,3,0,3,2,0.3,"sce3",30,"fixed_beta"
5,0.700694565245872,0.30779322023855,0.949026036510907,0.306545314235918,0.000634521716519043,0.897463586746973,0.808551585742298,0.501406365739226,0.977023742639549,0.7,0.85,0.5,3,2,3,3,0.3,"sce3",30,"fixed_beta"
1,0.0397293174698496,1.58065407938926e-19,0.231777225360963,0.270128672700647,4.24320943012903e-11,0.922269172105512,0.300120084180771,0.0013964429941668,0.929008807725388,0.05,0.05,0,6,0,0,0,0.3,"sce3",30,"hierarchical_beta"
2,0.0437091419713188,1.96048076877242e-26,0.282218752689223,0.133057432837396,4.90879068901127e-08,0.509072405050621,0.170902642864828,0.000448079538371851,0.548764420782993,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",30,"hierarchical_beta"
3,0.0754903703541181,6.29142804183957e-25,0.344447314630358,0.252984546271674,1.26649963611495e-07,0.716381025939353,0.314991093262655,0.0318581807744296,0.720579817109183,0.3,0.33,0.0428571428571428,3,0,3,1,0.3,"sce3",30,"hierarchical_beta"
4,0.105265458761553,1.66014932611062e-22,0.508649263471634,0.380813405133168,2.73404240740597e-07,0.852902357665009,0.459337251548672,0.114122621342941,0.857334736312537,0.5,0.59,0.18,3,0,3,2,0.3,"sce3",30,"hierarchical_beta"
5,0.596939081695797,0.141403992083887,0.943571399110781,0.374939189009762,2.31631010573363e-06,0.979646868386269,0.767997330300944,0.362636622004404,0.992279328273655,0.7,0.85,0.5,3,2,3,3,0.3,"sce3",30,"hierarchical_beta"
1,0.0248271056947382,2.20080179872803e-10,0.184961516445164,0.0281771821375766,2.67990800056033e-26,0.317960939870576,0.0524316968884173,1.65905008255475e-07,0.36129452879704,0.05,0.05,0,6,0,0,0,0.3,"sce3",31,"fixed_beta"
2,0.0536558303840765,1.6637978629834e-05,0.264208717483803,0.0323725482922866,1.00989770959096e-12,0.272129094272721,0.0842662383813447,7.75892883419657e-05,0.366860246001769,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",31,"fixed_beta"
3,0.14755836896354,0.00139814478046197,0.432274455442253,0.138823088328985,2.50301961566413e-07,0.570099642718168,0.270147037422792,0.031147104953703,0.635363477593313,0.3,0.33,0.0428571428571428,3,0,3,1,0.3,"sce3",31,"fixed_beta"
4,0.410168587492411,0.079163394991316,0.761658006832579,0.233574346568423,0.000173531343751834,0.723171350740871,0.562012719273661,0.20734631011993,0.87021887861166,0.5,0.59,0.18,3,1,3,2,0.3,"sce3",31,"fixed_beta"
5,0.510049352185121,0.123158284801243,0.863718305931556,0.395933667326193,0.000382680211666357,0.941369546783545,0.725650872967827,0.3692222097185,0.975909480659863,0.7,0.85,0.5,3,1,3,3,0.3,"sce3",31,"fixed_beta"
1,0.0708460986752297,6.5531153227565e-13,0.32410258905721,0.285172237016189,5.11159947904973e-19,0.938395895423473,0.337415377830688,0.000325076863769956,0.942075099432641,0.05,0.05,0,6,0,0,0,0.3,"sce3",31,"hierarchical_beta"
2,0.071896117524893,5.50864197087958e-09,0.352650415035887,0.131142114752353,8.56864616599769e-11,0.561235120156337,0.192191078064377,0.000390233821011612,0.652073699102597,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",31,"hierarchical_beta"
3,0.109764538862394,1.6515273332701e-06,0.453786250031041,0.249171295918841,3.26046443685702e-07,0.734002096293675,0.337538532348679,0.05311354047511,0.764949289295284,0.3,0.33,0.0428571428571428,3,0,3,1,0.3,"sce3",31,"hierarchical_beta"
4,0.32619904610892,0.0340114185205287,0.685527692933221,0.294449406791579,4.11792207050844e-10,0.868282299078546,0.541587252824637,0.183119164205341,0.900647873921259,0.5,0.59,0.18,3,1,3,2,0.3,"sce3",31,"hierarchical_beta"
5,0.377860786889892,0.0400263948403647,0.788636954797827,0.459633434361092,7.40538417742095e-08,0.993467204625528,0.697399420271004,0.356335990657526,0.995962532583279,0.7,0.85,0.5,3,1,3,3,0.3,"sce3",31,"hierarchical_beta"
1,0.149959461314163,0.0103206710283382,0.467891850864298,0.0261276275629222,5.28451760044925e-27,0.314009352540918,0.172636482935951,0.0125191052785344,0.514891017398916,0.05,0.05,0,6,1,0,0,0.3,"sce3",32,"fixed_beta"
2,0.0458972557629572,5.06301329354654e-06,0.22903140587446,0.0367039107812614,1.07126720122165e-10,0.30505814501106,0.0811417100364158,4.14625182238557e-05,0.371484832283268,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",32,"fixed_beta"
3,0.194326785659854,0.00156294402185533,0.555785227884453,0.296936562842133,8.24605176793315e-06,0.780776519914023,0.449563175580398,0.0983144185510126,0.835593164936227,0.3,0.33,0.0428571428571428,3,0,3,2,0.3,"sce3",32,"fixed_beta"
4,0.23885834643915,0.00623409110701052,0.670035549900684,0.29285395590621,0.000164990338986678,0.809148342621041,0.473026324099916,0.129182384764575,0.863989716896078,0.5,0.59,0.18,3,0,3,2,0.3,"sce3",32,"fixed_beta"
5,0.724209834104186,0.370390553572695,0.953522985653483,0.171553889297012,0.000363295601260928,0.649761092676114,0.77466290995825,0.470377764980415,0.967997766051431,0.7,0.85,0.5,3,3,3,2,0.3,"sce3",32,"fixed_beta"
1,0.201066128499673,0.0177889607524375,0.511729221677153,0.2474047122232,7.43269282226062e-09,0.793977456777985,0.403290436700763,0.0850845489384649,0.828648999196391,0.05,0.05,0,6,1,0,0,0.3,"sce3",32,"hierarchical_beta"
2,0.0916784137927831,7.37399656007176e-07,0.35273565614052,0.138407527917411,5.12608194074017e-07,0.491967614910054,0.217662915124423,0.0065515153071943,0.560296332340036,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",32,"hierarchical_beta"
3,0.174694488444313,3.74036404711843e-06,0.568813847845992,0.351787660452285,9.31207418819576e-07,0.844358925025234,0.485000291252051,0.150475090973514,0.859659665934291,0.3,0.33,0.0428571428571428,3,0,3,2,0.3,"sce3",32,"hierarchical_beta"
4,0.185710868932066,1.14141238105345e-06,0.520135855078729,0.323420459663242,3.28416877649925e-07,0.817022155855105,0.462424251800739,0.133259969791037,0.845049150299905,0.5,0.59,0.18,3,0,3,2,0.3,"sce3",32,"hierarchical_beta"
5,0.615918106829933,0.233390063526729,0.933605210362912,0.230930985697459,1.87650765182927e-07,0.689328100832532,0.709909615974987,0.366102296342587,0.95646473980171,0.7,0.85,0.5,3,3,3,2,0.3,"sce3",32,"hierarchical_beta"
1,0.0228532069119436,1.57135320277566e-09,0.170281054334223,0.0256695145634146,4.54989388114674e-25,0.278811330312461,0.0479255106527145,1.47527869225306e-07,0.324453860167608,0.05,0.05,0,6,0,0,0,0.3,"sce3",33,"fixed_beta"
2,0.12470000007356,0.000286049143884796,0.502011224888334,0.122622054174883,5.92594607616128e-10,0.562964126629655,0.238194727754923,0.0219166374771529,0.628672988957487,0.1,0.115,0.0166666666666667,3,0,3,1,0.3,"sce3",33,"fixed_beta"
3,0.15002512292749,0.00159627994053622,0.503501383878059,0.134504385067504,1.95208486670137e-06,0.594347972940474,0.271184184575285,0.0413951935039914,0.669365292746734,0.3,0.33,0.0428571428571428,3,0,3,1,0.3,"sce3",33,"fixed_beta"
4,0.441297112955082,0.138570397476278,0.753778332528629,0.116412274195927,2.2570009766382e-05,0.550141455591725,0.509053225934572,0.205860248161484,0.80824188206225,0.5,0.59,0.18,3,2,3,1,0.3,"sce3",33,"fixed_beta"
5,0.529179770692988,0.1322792181836,0.901785414691395,0.398244566626579,0.0018383909803823,0.936109751717254,0.732471940576935,0.385462643121563,0.978482780939566,0.7,0.85,0.5,3,1,3,3,0.3,"sce3",33,"fixed_beta"
1,0.0998929735782514,1.9230188671994e-05,0.340094900108221,0.204216531630028,1.69922375514577e-48,0.8687108883671,0.286462409159606,0.00574648248288101,0.875527575409982,0.05,0.05,0,6,0,0,0,0.3,"sce3",33,"hierarchical_beta"
2,0.152803596419331,9.11022865089927e-06,0.451919577866518,0.182000614307189,3.17622394123415e-16,0.663992754387176,0.31520246955484,0.0393781953585974,0.699566347433758,0.1,0.115,0.0166666666666667,3,0,3,1,0.3,"sce3",33,"hierarchical_beta"
3,0.147355373406798,5.80158180360408e-05,0.442120874391686,0.193599808883235,5.75684557665705e-16,0.682200418985122,0.321924343273097,0.0470424461220073,0.695559683465109,0.3,0.33,0.0428571428571428,3,0,3,1,0.3,"sce3",33,"hierarchical_beta"
4,0.394826710020101,0.106052804666861,0.750365401944321,0.159537686342629,6.43439747501041e-16,0.599521725035682,0.496993839067018,0.197397185503119,0.831408062867896,0.5,0.59,0.18,3,2,3,1,0.3,"sce3",33,"hierarchical_beta"
5,0.389939858215128,0.0496214755119309,0.80025341349688,0.394035317315929,4.2293379809409e-12,0.990456037592506,0.661044569931023,0.287293965678407,0.993514111830234,0.7,0.85,0.5,3,1,3,3,0.3,"sce3",33,"hierarchical_beta"
1,0.0255399029757161,1.59522929670867e-09,0.180165682056982,0.0347886394386219,1.4574254588607e-26,0.37817105812678,0.0596751216211888,2.18503599392372e-07,0.38557012829731,0.05,0.05,0,6,0,0,0,0.3,"sce3",34,"fixed_beta"
2,0.0535770374801288,1.38886029885484e-05,0.300669758964375,0.0342401663468646,5.78053081351623e-11,0.254479031710437,0.0858337998334075,0.000176775713827892,0.337157596067803,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce3",34,"fixed_beta"
3,0.341927941544232,0.084547949714547,0.672855927115795,0.0396281880961634,5.65894014832765e-07,0.253919560389299,0.36816581407954,0.100897963866541,0.703251581392391,0.3,0.33,0.0428571428571428,3,2,3,0,0.3,"sce3",34,"fixed_beta"
