"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","N_s1","N_s2","Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
923,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.45,0.45,0.407,0.4867,52.9216,0.0881,NA,NA,12.3656,1.6129,2.5226,2.5226,0.4505,29.9839,23.0548,0,0,0.1075,1267.1442,930,930
924,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.13,0.05,0.2034,0.1038,38.0907,0.0948,NA,NA,25.4839,25.0538,10.3903,10.3903,0.4409,27.5839,21.4968,0.4301,0.4301,16.6667,1183.1723,930,930
924,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.29,0.2,0.2546,0.264,45.6537,0.0948,NA,NA,40.9677,43.3333,8.7548,8.7548,3.5677,27.5839,21.4968,0.4301,0.4301,16.6667,1183.1723,930,930
924,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.35,0.22,0.3527,0.3409,46.3441,0.0948,NA,NA,21.7204,10.4301,5.2226,5.2226,1.1226,27.5839,21.4968,0.4301,0.4301,16.6667,1183.1723,930,930
924,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.4,0.3,0.4005,0.4471,50.8066,0.0948,NA,NA,8.4946,3.6559,2.3677,2.3677,0.7989,27.5839,21.4968,0.4301,0.4301,16.6667,1183.1723,930,930
924,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.43,0.35,0.4945,0.4845,49.2891,0.0948,NA,NA,2.9032,0.8602,0.8484,0.8484,0.157,27.5839,21.4968,0.4301,0.4301,16.6667,1183.1723,930,930
925,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.08,0.05,0.2051,0.1064,38.1788,0.1,NA,NA,18.172,31.6129,9.3903,9.3903,0.6151,28.5903,21.743,0.1075,0.1075,7.957,1199.9637,930,930
925,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.3,0.2,0.2571,0.237,43.9359,0.1,NA,NA,50,50.4301,10.8613,10.8613,4.114,28.5903,21.743,0.1075,0.1075,7.957,1199.9637,930,930
925,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.4,0.2,0.3563,0.3097,44.3264,0.1,NA,NA,24.4086,8.4946,5.7677,5.7677,1.2075,28.5903,21.743,0.1075,0.1075,7.957,1199.9637,930,930
925,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.45,0.2,0.4045,0.4205,49.0499,0.1,NA,NA,6.5591,1.3978,1.9774,1.9774,0.7677,28.5903,21.743,0.1075,0.1075,7.957,1199.9637,930,930
925,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.5,0.2,0.4989,0.4719,48.3612,0.1,NA,NA,0.7527,0.1075,0.5935,0.5935,0.143,28.5903,21.743,0.1075,0.1075,7.957,1199.9637,930,930
926,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.3,0.05,0.3428,0.0783,30.9873,0.0928,NA,NA,57.2043,30.5376,15.4258,15.4258,0.9978,23.9742,18.786,14.6237,16.0215,56.129,1032.1605,930,930
926,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.35,0.06,0.3978,0.1493,33.0458,0.0928,NA,NA,20.8602,12.1505,5.5968,5.5968,3.1215,23.9742,18.786,14.6237,16.0215,56.129,1032.1605,930,930
926,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.4,0.07,0.4944,0.3793,42.9778,0.0928,NA,NA,5.6989,1.1828,1.8129,1.8129,0.5742,23.9742,18.786,14.6237,16.0215,56.129,1032.1605,930,930
926,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.45,0.08,0.5384,0.4261,44.0318,0.0928,NA,NA,1.6129,0,0.9323,0.9323,0.4161,23.9742,18.786,14.6237,16.0215,56.129,1032.1605,930,930
926,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.5,0.09,0.6205,0.4814,44.0649,0.0928,NA,NA,0,0,0.2065,0.2065,0.0785,23.9742,18.786,14.6237,16.0215,56.129,1032.1605,930,930
927,2,2,"base_example",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.15,0.2,0.172,0.2198,46.3094,0.0873,NA,NA,6.0215,31.2903,10.2677,10.2677,0.6258,29.8548,23.343,0.3226,0.3226,1.1828,1289.3142,930,930
927,2,2,"base_example",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.2,0.25,0.2202,0.2628,46.9632,0.0873,NA,NA,34.4086,21.9355,7.9355,7.9355,3.4075,29.8548,23.343,0.3226,0.3226,1.1828,1289.3142,930,930
927,2,2,"base_example",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.3,0.5,0.3153,0.4762,55.958,0.0873,NA,NA,41.3978,33.6559,8.3839,8.3839,1.6097,29.8548,23.343,0.3226,0.3226,1.1828,1289.3142,930,930
927,2,2,"base_example",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.35,0.5,0.3627,0.5024,55.6323,0.0873,NA,NA,15.4839,10.7527,2.8129,2.8129,0.7559,29.8548,23.343,0.3226,0.3226,1.1828,1289.3142,930,930
927,2,2,"base_example",1,3,3,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.45,0.5,0.4579,0.5001,51.6902,0.0873,NA,NA,2.3656,1.1828,0.4548,0.4548,0.1129,29.8548,23.343,0.3226,0.3226,1.1828,1289.3142,930,930
928,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.15,0.1,0.1734,0.1599,42.6611,0.0802,NA,NA,6.8817,12.7957,7.5258,7.5258,0.4419,29.6742,22.5957,0.3226,0.3226,2.7957,1246.9139,930,930
928,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.2,0.4,0.2217,0.3714,53.4179,0.0802,NA,NA,37.6344,56.3441,12.8032,12.8032,4.0054,29.6742,22.5957,0.3226,0.3226,2.7957,1246.9139,930,930
928,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.3,0.4,0.317,0.4222,52.6518,0.0802,NA,NA,36.5591,19.5699,6.0355,6.0355,1.6075,29.6742,22.5957,0.3226,0.3226,2.7957,1246.9139,930,930
928,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.35,0.4,0.3645,0.4726,53.775,0.0802,NA,NA,15.1613,7.6344,2.7806,2.7806,0.8602,29.6742,22.5957,0.3226,0.3226,2.7957,1246.9139,930,930
928,3,3,"base_example",1,3,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.45,0.4,0.4596,0.4914,51.1005,0.0802,NA,NA,3.4409,0.8602,0.529,0.529,0.1634,29.6742,22.5957,0.3226,0.3226,2.7957,1246.9139,930,930
929,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.05,0.05,0.1049,0.142,44.3242,0.0808,NA,NA,0.3226,9.3548,4.6226,4.6226,0.286,29.9806,21.9882,0,0,0.2151,1212.6807,930,930
929,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.1,0.1,0.1437,0.1706,44.487,0.0808,NA,NA,3.2258,8.9247,4.9613,4.9613,3.0602,29.9806,21.9882,0,0,0.2151,1212.6807,930,930
929,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.18,0.25,0.2274,0.2662,46.877,0.0808,NA,NA,19.4624,19.4624,7.1677,7.1677,1.6204,29.9806,21.9882,0,0,0.2151,1212.6807,930,930
929,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.3,0.5,0.2719,0.4799,57.9136,0.0808,NA,NA,59.6774,51.3978,10.4613,10.4613,2.414,29.9806,21.9882,0,0,0.2151,1212.6807,930,930
929,4,4,"base_example",1,4,4,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.4,0.55,0.3663,0.5115,56.0335,0.0808,NA,NA,17.3118,10.6452,2.7677,2.7677,0.6118,29.9806,21.9882,0,0,0.2151,1212.6807,930,930
930,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.07,0.05,0.0898,0.1466,45.2026,0.0817,NA,NA,0.4301,7.8495,4.2032,4.2032,0.2075,29.929,21.5108,0,0.1075,0.3226,1185.8302,930,930
930,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.12,0.3,0.1246,0.2829,51.9895,0.0817,NA,NA,6.6667,44.3011,8.629,8.629,3.3366,29.929,21.5108,0,0.1075,0.3226,1185.8302,930,930
930,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.17,0.3,0.2018,0.2964,49.7168,0.0817,NA,NA,21.5054,23.7634,7.2032,7.2032,1.9645,29.929,21.5108,0,0.1075,0.3226,1185.8302,930,930
930,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.22,0.3,0.2439,0.3539,51.4788,0.0817,NA,NA,33.7634,18.172,6.7613,6.7613,2.043,29.929,21.5108,0,0.1075,0.3226,1185.8302,930,930
930,5,5,"base_example",1,5,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.3,0.3,0.335,0.4058,50.9485,0.0817,NA,NA,37.6344,5.5914,3.1323,3.1323,0.8667,29.929,21.5108,0,0.1075,0.3226,1185.8302,930,930
931,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.29,0.3,0.3228,0.3047,45.3675,0.09,NA,NA,51.5054,67.4194,18.8161,18.8161,0.7602,27.5065,23.4301,12.3656,14.1935,14.5161,1291.2815,930,930
931,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.34,0.32,0.3778,0.3704,47.1106,0.09,NA,NA,26.9892,14.4086,5.871,5.871,2.4968,27.5065,23.4301,12.3656,14.1935,14.5161,1291.2815,930,930
931,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.38,0.35,0.4755,0.4601,48.586,0.09,NA,NA,6.5591,2.7957,1.9226,1.9226,0.5376,27.5065,23.4301,12.3656,14.1935,14.5161,1291.2815,930,930
931,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.43,0.38,0.5203,0.4878,48.4599,0.09,NA,NA,2.4731,0.7527,0.7613,0.7613,0.2452,27.5065,23.4301,12.3656,14.1935,14.5161,1291.2815,930,930
931,6,1,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.52,0.4,0.6044,0.4985,45.7329,0.09,NA,NA,0.1075,0.1075,0.1355,0.1355,0.0366,27.5065,23.4301,12.3656,14.1935,14.5161,1291.2815,930,930
932,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.16,0.2,0.1655,0.2325,47.3329,0.0866,NA,NA,7.2043,13.9785,8.2903,8.2903,0.3505,29.8452,24.3065,0.4301,0.4301,1.1828,1343.0617,930,930
932,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.2,0.5,0.2124,0.4577,58.9649,0.0866,NA,NA,52.4731,56.8817,14.5581,14.5581,3.6172,29.8452,24.3065,0.4301,0.4301,1.1828,1343.0617,930,930
932,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.26,0.5,0.306,0.4918,57.2662,0.0866,NA,NA,27.4194,20.7527,4.8871,4.8871,1.0624,29.8452,24.3065,0.4301,0.4301,1.1828,1343.0617,930,930
932,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.31,0.5,0.3529,0.4969,55.6981,0.0866,NA,NA,10.1075,5.8065,1.7548,1.7548,0.4247,29.8452,24.3065,0.4301,0.4301,1.1828,1343.0617,930,930
932,7,2,"five_scenarios_txt",1,4,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.36,0.5,0.4477,0.5009,52.1469,0.0866,NA,NA,2.3656,1.3978,0.3548,0.3548,0.0839,29.8452,24.3065,0.4301,0.4301,1.1828,1343.0617,930,930
933,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.32,0.1,0.3646,0.1212,32.6871,0.0943,NA,NA,57.0968,44.5161,16.6065,16.6065,0.8731,24.6774,20.2398,19.4624,21.2903,41.3978,1115.4814,930,930
933,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.37,0.15,0.4194,0.2331,37.2083,0.0943,NA,NA,18.3871,12.043,5.5323,5.5323,2.7323,24.6774,20.2398,19.4624,21.2903,41.3978,1115.4814,930,930
933,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.42,0.2,0.5147,0.4248,44.9007,0.0943,NA,NA,3.3333,1.3978,1.6387,1.6387,0.4978,24.6774,20.2398,19.4624,21.2903,41.3978,1115.4814,930,930
933,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.48,0.3,0.5577,0.478,46.3739,0.0943,NA,NA,1.2903,0.5376,0.7226,0.7226,0.2903,24.6774,20.2398,19.4624,21.2903,41.3978,1115.4814,930,930
933,8,3,"five_scenarios_txt",1,1,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.52,0.4,0.6375,0.4972,44.3331,0.0943,NA,NA,0.4301,0.1075,0.1774,0.1774,0.0441,24.6774,20.2398,19.4624,21.2903,41.3978,1115.4814,930,930
934,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.15,0.05,0.1395,0.1168,41.4254,0.0861,NA,NA,6.5591,21.3978,8.3419,8.3419,0.6548,29.4161,20.9581,0.3226,0.4301,5.914,1152.9337,930,930
934,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.18,0.08,0.1817,0.1457,41.4734,0.0861,NA,NA,18.9247,21.828,6.3032,6.3032,3.7398,29.4161,20.9581,0.3226,0.4301,5.914,1152.9337,930,930
934,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.22,0.2,0.2684,0.2645,45.1345,0.0861,NA,NA,21.2903,18.4946,5.8419,5.8419,1.5548,29.4161,20.9581,0.3226,0.4301,5.914,1152.9337,930,930
934,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.26,0.25,0.3133,0.3421,47.9947,0.0861,NA,NA,24.9462,14.6237,5.0581,5.0581,1.7108,29.4161,20.9581,0.3226,0.4301,5.914,1152.9337,930,930
934,9,4,"five_scenarios_txt",1,5,5,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.29,0.5,0.4061,0.487,52.9764,0.0861,NA,NA,27.957,17.7419,3.871,3.871,0.7978,29.4161,20.9581,0.3226,0.4301,5.914,1152.9337,930,930
935,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.23,0.05,0.2541,0.1067,36.238,0.0863,NA,NA,35.1613,16.8817,11.0806,11.0806,0.5548,27.4516,21.3634,3.871,4.1935,25.8065,1180.5797,930,930
935,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.28,0.4,0.3071,0.3988,51.6401,0.0863,NA,NA,34.086,40.3226,10.6935,10.6935,4.0946,27.4516,21.3634,3.871,4.1935,25.8065,1180.5797,930,930
935,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.32,0.42,0.4054,0.4638,51.6109,0.0863,NA,NA,19.8925,13.5484,3.9387,3.9387,0.929,27.4516,21.3634,3.871,4.1935,25.8065,1180.5797,930,930
935,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.39,0.45,0.452,0.4905,51.3515,0.0863,NA,NA,6.0215,2.6882,1.4645,1.4645,0.4387,27.4516,21.3634,3.871,4.1935,25.8065,1180.5797,930,930
935,10,5,"five_scenarios_txt",1,2,2,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.43,0.5,0.542,0.5005,48.3516,0.0863,NA,NA,0.9677,0.7527,0.2742,0.2742,0.071,27.4516,21.3634,3.871,4.1935,25.8065,1180.5797,930,930
936,11,1,"five_scenarios_txt",1,2,1,0.3,"one_stage",30,30,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.22,0.2,0.2672,0.2101,41.9161,0.0976,NA,NA,37.3118,68.9247,17.9774,17.9774,1.0118,29.0968,23.4645,3.3333,4.3011,6.6667,1290.5086,930,930
