"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.3,0,0.0714,28,2,1,1,5,0.3,0.366,0.3123,NA,NA,0,38.9664,5.786,5.786,1.4134,29.9473,20.6749,0.2067,342.5222,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,1,0.07,0.07,0.0111,NA,NA,0,1.0853,4.4093,4.4093,0,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,2,0.12,0.141,0.0443,NA,NA,0,7.8036,6.2651,6.2651,3.4791,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,3,0.17,0.206,0.1001,NA,NA,0,20.2584,7.124,7.124,3.878,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,4,0.22,0.271,0.1754,NA,NA,0,33.6951,6.493,6.493,1.7592,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,5,0.3,0.366,0.3221,NA,NA,0,36.9509,5.6558,5.6558,2.4527,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,1,0.07,0.07,0.0111,NA,NA,0,1.0853,4.4093,4.4093,0,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,2,0.12,0.141,0.0443,NA,NA,0,7.8036,6.2651,6.2651,3.4791,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,3,0.17,0.206,0.1001,NA,NA,0,20.2584,7.124,7.124,3.878,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,4,0.22,0.271,0.1754,NA,NA,0,33.6951,6.493,6.493,1.7592,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.3,0,0.0714,28,3,1,1,5,0.3,0.366,0.3221,NA,NA,0,36.9509,5.6558,5.6558,2.4527,29.9473,18.3783,0.2067,328.5879,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,1,0.07,0.07,0.0086,NA,NA,0,0.7235,4.2574,4.2574,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,2,0.12,0.162,0.0311,NA,NA,0,4.9096,5.5426,5.5426,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,3,0.17,0.242,0.0747,NA,NA,0,15.7623,6.6171,6.6171,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,4,0.22,0.322,0.1521,NA,NA,0,29.7674,6.5659,6.5659,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,5,0.3,0.432,0.3,NA,NA,0,48.6305,6.9643,6.9643,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,1,0.07,0.07,0.0086,NA,NA,0,0.7235,4.2574,4.2574,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,2,0.12,0.162,0.0311,NA,NA,0,4.9096,5.5426,5.5426,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,3,0.17,0.242,0.0747,NA,NA,0,15.7623,6.6171,6.6171,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,4,0.22,0.322,0.1521,NA,NA,0,29.7674,6.5659,6.5659,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,1,1,1,5,0.3,0.432,0.3,NA,NA,0,48.6305,6.9643,6.9643,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,1,0.07,0.07,0.013,NA,NA,0,1.6537,4.6186,4.6186,0,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,2,0.12,0.162,0.0519,NA,NA,0,8.8889,6.4791,6.4791,3.5886,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,3,0.17,0.242,0.1083,NA,NA,0,25.1163,7.5256,7.5256,1.5948,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,4,0.22,0.322,0.1972,NA,NA,0,33.1783,6.6062,6.6062,2.9297,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,5,0.3,0.432,0.3345,NA,NA,0,30.9561,4.7178,4.7178,1.3587,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,1,0.07,0.07,0.013,NA,NA,0,1.6537,4.6186,4.6186,0,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,2,0.12,0.162,0.0519,NA,NA,0,8.8889,6.4791,6.4791,3.5886,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,3,0.17,0.242,0.1083,NA,NA,0,25.1163,7.5256,7.5256,1.5948,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,4,0.22,0.322,0.1972,NA,NA,0,33.1783,6.6062,6.6062,2.9297,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,2,1,1,5,0.3,0.432,0.3345,NA,NA,0,30.9561,4.7178,4.7178,1.3587,29.9473,20.4755,0.2067,341.2569,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,1,0.07,0.07,0.0144,NA,NA,0,1.6537,4.6202,4.6202,0,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,2,0.12,0.162,0.0578,NA,NA,0,11.5245,7.0031,7.0031,3.6212,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,3,0.17,0.242,0.1215,NA,NA,0,24.1344,7.6047,7.6047,4.0408,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,4,0.22,0.322,0.2002,NA,NA,0,34.677,6.2605,6.2605,1.8734,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,5,0.3,0.432,0.3444,NA,NA,0,27.8036,4.4589,4.4589,2.1018,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,1,0.07,0.07,0.0144,NA,NA,0,1.6537,4.6202,4.6202,0,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,2,0.12,0.162,0.0578,NA,NA,0,11.5245,7.0031,7.0031,3.6212,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,3,0.17,0.242,0.1215,NA,NA,0,24.1344,7.6047,7.6047,4.0408,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,4,0.22,0.322,0.2002,NA,NA,0,34.677,6.2605,6.2605,1.8734,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.6,0,0.0714,28,3,1,1,5,0.3,0.432,0.3444,NA,NA,0,27.8036,4.4589,4.4589,2.1018,29.9473,18.3101,0.2067,328.4134,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,1,0.07,0.07,0.0086,NA,NA,0,0.7235,4.2574,4.2574,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,2,0.12,0.183,0.0311,NA,NA,0,4.9096,5.5426,5.5426,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,3,0.17,0.278,0.0747,NA,NA,0,15.7623,6.6171,6.6171,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,4,0.22,0.373,0.1521,NA,NA,0,29.7674,6.5659,6.5659,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx1-r_fixed","approx1","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,5,0.3,0.498,0.3,NA,NA,0,48.6305,6.9643,6.9643,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,1,0.07,0.07,0.0086,NA,NA,0,0.7235,4.2574,4.2574,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,2,0.12,0.183,0.0311,NA,NA,0,4.9096,5.5426,5.5426,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,3,0.17,0.278,0.0747,NA,NA,0,15.7623,6.6171,6.6171,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,4,0.22,0.373,0.1521,NA,NA,0,29.7674,6.5659,6.5659,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,NA,0.9,0,0.0714,28,1,1,1,5,0.3,0.498,0.3,NA,NA,0,48.6305,6.9643,6.9643,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
